split,label,label_name,utterance,speaker,sentiment,dialogue_id,utterance_id,season,episode,start_time,end_time
train,1,joy,"Oh, of course!",Rachel,positive,573,3,6,17,"0:15:44,443","0:15:45,372"
train,0,neutral,Chuck Woolery?,Phoebe,neutral,573,4,6,17,"00:15:45,486","00:15:47,195"
train,1,joy,"Definitely! Phoebe, you will not find a single game show host, who’s ass I cannot kick.",Rachel,positive,573,5,6,17,"00:15:47,363","00:16:02,377"
train,1,joy,Say it!,Rachel,positive,573,6,6,17,"0:16:02,628","0:16:03,880"
train,1,joy,Say we are unagi!,Phoebe,positive,573,7,6,17,"0:16:03,880","0:16:05,104"
train,3,anger,It’s not something you are! It’s something you have!,Ross,negative,573,8,6,17,"00:16:06,632","00:16:09,717"
train,1,joy,Say it!,Rachel,positive,573,9,6,17,"00:16:10,761","00:16:11,803"
train,3,anger,"Y’know what? I can easily get out of this, but there is a chance you can get very, very hurt!",Ross,negative,573,10,6,17,"00:16:11,971","00:16:17,767"
train,0,neutral,"Hey, Rach, can I borrow your eyelash curler, I think I lost mine.",Monica,neutral,574,0,5,5,"00:19:52,649","00:19:55,234"
train,0,neutral,"Yeah, it's in there.",Rachel,neutral,574,1,5,5,"00:19:55,402","00:19:57,361"
train,5,surprise,Oh! Ohh! Oh!!,Joey,negative,574,2,5,5,"00:20:02,201","00:20:03,951"
train,0,neutral,"Joey, can I talk to you for a second?",Chandler,neutral,574,3,5,5,"00:20:04,161","00:20:06,120"
train,5,surprise,Oohh!! Ohh! Oh-oh-oh! Oh-oh!!,Joey,negative,574,4,5,5,"00:20:09,082","00:20:11,000"
train,5,surprise,oooooooooooooohhhhhhhhhhh,Joey,negative,574,5,5,5,"00:20:12,920","00:20:18,424"
train,0,neutral,Yes. Yes.,Chandler,neutral,574,6,5,5,"00:20:19,468","00:20:23,221"
train,5,surprise,You?! And-and you?!,Joey,negative,574,7,5,5,"00:20:24,014","00:20:27,183"
train,1,joy,"Yes, but you cannot tell anyone! No one knows!",Monica,positive,574,8,5,5,"00:20:27,893","00:20:30,353"
train,5,surprise,How?! When?!,Joey,negative,574,9,5,5,"00:20:30,520","00:20:32,355"
train,0,neutral,It happened in London.,Chandler,neutral,574,10,5,5,"0:20:32,856","0:20:33,941"
train,5,surprise,IN LONDON!!!,Joey,negative,574,11,5,5,"0:20:33,941","0:20:35,292"
train,0,neutral,The reason we didn't tell anyone was because we didn't want to make a big deal out of it.,Chandler,neutral,574,12,5,5,"00:20:37,861","00:20:41,697"
train,5,surprise,But it is a big deal!! I have to tell someone!,Joey,negative,574,13,5,5,"00:20:41,865","00:20:45,576"
train,4,fear,No-no-no-no-no! You can't!,Chandler,negative,574,14,5,5,"00:20:45,744","00:20:48,287"
train,4,fear,"Please? Please?! We just don't want to deal with telling everyone, okay? Just promise you won't tell.",Monica,negative,574,15,5,5,"00:20:48,497","00:20:54,126"
train,5,surprise,"All right! Man, this is unbelievable! I mean, it's",Joey,negative,574,16,5,5,"00:20:57,714","00:21:06,514"
train,1,joy,"I know, it's great!",Monica,positive,574,17,5,5,"00:21:03,512","00:21:06,514"
train,6,disgust,"Aww, I don't want to see that!",Joey,negative,574,18,5,5,"00:21:10,227","00:21:12,937"
train,2,sadness,We're so stupid! Do you know what's going on in there? They're trying to take Joey!,Phoebe,negative,574,19,5,5,"00:21:15,691","00:21:21,696"
train,0,neutral,"And my second grade teacher was Ms. Thomas, and my first grade teacher was Mrs. Cobb.",Julie,neutral,575,0,2,4,"00:18:26,355","00:18:28,981"
train,0,neutral,"Mrs., Mrs. Gobb?",Rachel,neutral,575,1,2,4,"00:18:29,817","00:18:31,317"
train,0,neutral,"No Cobb, as in cobb salad.",Julie,neutral,575,2,2,4,"00:18:31,610","00:18:33,402"
train,0,neutral,"Now, what exactly is in a cobb salad?",Rachel,neutral,575,3,2,4,"00:18:36,156","00:18:39,450"
train,4,fear,What're we gonna do? What're we gonna do?,Chandler,negative,576,0,2,6,"00:15:55,371","00:15:57,747"
train,0,neutral,"Uh, uh, we'll flip for it. Ducks or clowns.",Joey,neutral,576,1,2,6,"00:15:58,666","00:16:00,833"
train,5,surprise,"Oh, we're gonna flip for the baby?",Chandler,negative,576,2,2,6,"0:16:01,001","0:16:02,393"
train,0,neutral,You got a better idea?,Joey,neutral,576,3,2,6,"0:16:02,393","0:16:03,178"
train,0,neutral,"All right, call it in the air.",Chandler,neutral,576,4,2,6,"00:16:03,295","00:16:05,046"
train,0,neutral,Heads.,Joey,neutral,576,5,2,6,"00:16:06,507","00:16:07,840"
train,0,neutral,Heads it is.,Chandler,neutral,576,6,2,6,"00:16:06,507","00:16:09,384"
train,1,joy,Yes! Whew!,Joey,positive,576,7,2,6,"00:16:09,551","00:16:10,802"
train,0,neutral,We have to assign heads to something.,Chandler,neutral,576,8,2,6,"00:16:12,221","00:16:14,222"
train,0,neutral,"Right. Ok, ok, uh, ducks is heads, because ducks have heads.",Joey,neutral,576,9,2,6,"00:16:15,933","00:16:23,815"
train,3,anger,What kind of scary-ass clowns came to your birthday?,Chandler,negative,576,10,2,6,"00:16:28,570","00:16:31,280"
train,0,neutral,"Okay, some tricks of the trade.",Joey,neutral,577,0,3,7,"00:12:21,907","00:12:24,325"
train,0,neutral,"Now, I’ve never been able to cry as an actor, so if I’m in a scene where I have to cry, I cut a hole in my pocket, take a pair of tweezers, and just start pulling.",Joey,neutral,577,1,3,7,"00:12:24,493","00:12:36,337"
train,0,neutral,"Or ah, or, let’s say I wanna convey that I’ve just done something evil.",Joey,neutral,577,2,3,7,"00:12:38,758","00:12:45,096"
train,0,neutral,"That would be the basic ‘I have a fishhook in my eyebrow and I like it’ Okay, let’s say I’ve just gotten bad news, well all I do there is try and divide 232 by 13.",Joey,neutral,577,3,3,7,"00:12:45,264","00:13:02,363"
train,0,neutral,And that’s how it’s done.,Joey,neutral,577,4,3,7,"00:13:11,332","00:13:12,791"
train,1,joy,"Great soap opera acting tonight everybody, class dismissed.",Joey,positive,577,5,3,7,"00:13:12,958","00:13:17,253"
train,0,neutral,"Hey, Mr. Trib.",Student,neutral,577,6,3,7,"0:13:19,298","0:13:20,466"
train,1,joy,Hey-hey.,Joey,positive,577,7,3,7,"0:13:20,466","0:13:21,033"
train,0,neutral,Then I’m gonna have to ask you to keep it down.,Phoebe,neutral,578,0,3,6,"00:10:07,356","00:10:10,317"
train,5,surprise,Who are you?,Mr. Heckles,negative,578,1,3,6,"00:10:15,573","00:10:16,615"
train,0,neutral,"Hi, I’m Eric, I’m gonna be Chandler’s new roommate.",Eric,neutral,578,2,3,6,"0:10:17,074","0:10:19,327"
train,5,surprise,I’m Chandler’s new roommate.,Mr. Heckles,positive,578,3,3,6,"0:10:19,327","0:10:20,681"
train,5,surprise,I-I-I don’t think so.,Eric,negative,578,4,3,6,"0:10:22,705","0:10:23,665"
train,5,surprise,I could be Chandler’s new roommate.,Mr. Heckles,positive,578,5,3,6,"0:10:23,665","0:10:25,551"
train,5,surprise,"But, he told me over the phone.",Eric,negative,578,6,3,6,"0:10:26,250","0:10:27,602"
train,0,neutral,He told me in person.,Mr. Heckles,neutral,578,7,3,6,"0:10:27,602","0:10:29,174"
train,5,surprise,That’s weird.,Eric,negative,578,8,3,6,"00:10:30,379","00:10:31,421"
train,1,joy,"Well, I’m going to go into my new apartment now. Ehh!",Mr. Heckles,positive,578,9,3,6,"00:10:31,714","00:10:46,728"
train,5,surprise,Hey! Look who I found!,Phoebe,positive,579,0,3,10,"00:16:39,373","00:16:40,540"
train,1,joy,"Oh, hey guys!",Chandler,positive,579,1,3,10,"00:16:40,791","00:16:42,208"
train,0,neutral,"Y’know, birds have a very good sense of direction, and I thought maybe they could help us find where the presents are hidden.",Phoebe,neutral,580,0,6,10,"00:16:42,918","00:16:48,464"
train,0,neutral,"Yes, if the presents are hidden south for the winter.",Chandler,neutral,580,1,6,10,"00:16:49,550","00:16:53,052"
train,0,neutral,Or we could just follow your clever jokes – any ideas?,Phoebe,neutral,581,0,6,19,"00:16:53,512","00:16:57,724"
train,0,neutral,Didn’t think so!,Phoebe,neutral,582,0,6,18,"00:16:53,512","00:16:57,724"
train,0,neutral,"Okay, c’mon guys, show us where the presents are!",Phoebe,neutral,583,0,6,10,"00:16:59,476","00:17:01,978"
train,3,anger,"Oh, the duck seems to think that Monica got me garbage! Hmm, I wonder what I could get Monica that’s as good as garbage?",Chandler,negative,583,1,6,10,"00:17:02,229","00:17:09,235"
train,0,neutral,"Hmm, how about my azzz?",Phoebe,neutral,583,2,6,10,"00:17:09,403","00:17:11,696"
train,0,neutral,"Hey, this is hollow.",Rachel,neutral,583,3,6,10,"0:17:16,368","0:17:19,140"
train,5,surprise,What?,Phoebe,negative,583,4,6,10,"0:17:19,140","0:17:20,124"
train,5,surprise,"This bench, it’s hollow! I can’t believe I never knew that! Oh, the presents!!!",Rachel,negative,583,5,6,10,"00:17:20,330","00:17:29,047"
train,4,fear,"No, don’t look directly at them!",Phoebe,negative,583,6,6,10,"00:17:25,878","00:17:29,047"
train,5,surprise,What?,Chandler,negative,583,7,6,10,"00:17:31,050","00:17:32,091"
train,0,neutral,"Alright, no, we could look at them!",Phoebe,neutral,583,8,6,10,"00:17:32,342","00:17:34,761"
train,0,neutral,I,Monica,neutral,583,9,6,10,"00:17:47,316","00:17:50,610"
train,1,joy,"Hi! I’m so glad you’re here, but it’s gonna be a while. I-I wished you’d called first.",Ross,positive,584,0,8,23,"00:06:45,434","00:06:51,065"
train,0,neutral,"Oh that’s all right, I’m coming back later with your father.",Mrs. Geller,neutral,584,1,8,23,"0:06:51,274","0:06:53,694"
train,1,joy,Oh good.,Ross,positive,584,2,8,23,"0:06:53,694","0:06:53,982"
train,0,neutral,I actually needed to talk to you before the birth.,Mrs. Geller,neutral,584,3,8,23,"0:06:54,068","0:06:57,080"
train,0,neutral,"Okay, what’s up?",Ross,neutral,584,4,8,23,"0:06:57,080","0:06:58,293"
train,0,neutral,"I brought something that I want to give you, assuming of course that you want it.",Mrs. Geller,neutral,584,5,8,23,"00:06:58,406","00:07:04,787"
train,5,surprise,"Ma, you’re asking me to marry you?",Ross,negative,584,6,8,23,"00:07:05,454","00:07:08,624"
train,1,joy,"This is your grandmother’s engagement ring, I want you to give it to Rachel.",Mrs. Geller,positive,584,7,8,23,"00:07:09,750","00:07:14,130"
train,5,surprise,"Mom no, come on! Thank you.",Ross,positive,584,8,8,23,"0:07:14,380","0:07:16,972"
train,4,fear,Just hear me out!,Mrs. Geller,negative,584,9,8,23,"0:07:16,972","0:07:17,902"
train,2,sadness,"Maybe this would’ve happened if I’d been more nurturing, or I’d paid more attention, or I... had a uterus.",Ross,negative,585,0,3,6,"00:19:42,222","00:19:47,852"
train,2,sadness,I can’t believe this!,Ross,negative,585,1,3,6,"00:19:49,771","00:19:51,564"
train,2,sadness,"I know no, no, y'know you don’t deserve this, you don’t Ross.",Phoebe,negative,585,2,3,6,"00:19:51,773","00:19:55,109"
train,2,sadness,"You’re, you’re really, you’re so good.",Phoebe,negative,585,3,3,6,"0:19:55,402","0:19:56,364"
train,2,sadness,Thanks.,Ross,negative,585,4,3,6,"0:19:56,364","0:19:57,174"
train,0,neutral,And you’re so sweet. And you’re kind,Phoebe,neutral,585,5,3,6,"00:19:57,362","00:19:59,071"
train,2,sadness,Thanks.,Ross,negative,585,6,3,6,"00:19:59,281","00:20:01,782"
train,5,surprise,"Wait, wait, wait, wait, wait.",Ross,positive,585,7,3,6,"00:20:17,382","00:20:18,966"
train,0,neutral,"Okay, it’s okay.",Phoebe,neutral,585,8,3,6,"00:20:23,889","00:20:25,889"
train,1,joy,"Wait, wait, wait.",Ross,positive,585,9,3,6,"00:20:17,382","00:20:18,966"
train,2,sadness,My foot is stuck in the pocket.,Ross,negative,585,10,3,6,"00:20:31,647","00:20:34,851"
train,5,surprise,What?,Phoebe,negative,585,11,3,6,"0:20:36,401","0:20:37,861"
train,2,sadness,"No, I can’t get it out.",Ross,negative,585,12,3,6,"0:20:37,861","0:20:38,223"
train,0,neutral,Rachel?,Mark,neutral,586,0,6,6,"00:20:56,171","00:20:57,213"
train,5,surprise,Yeah. Hi Mark!,Rachel,positive,587,0,3,11,"00:20:57,381","00:20:58,631"
train,1,joy,"Hi. I just talked to Joanna, and she loves you. You got it, you got the job.",Mark,positive,587,1,3,11,"00:20:58,799","00:21:02,134"
train,5,surprise,"Oh, I did!",Rachel,positive,587,2,3,11,"00:21:02,302","00:21:03,678"
train,1,joy,Yes.,Mark,positive,587,3,3,11,"00:21:03,845","00:21:04,929"
train,5,surprise,Oh my God!!,Rachel,positive,587,4,3,11,"00:21:05,097","00:21:06,305"
train,1,joy,Congratulations...oh..wow,Joey,positive,587,5,3,11,"00:21:06,473","00:21:09,016"
train,3,anger,I can’t believe I did this! What an idiot!,Chandler,negative,588,0,6,20,"0:13:49,787","0:13:52,290"
train,2,sadness,"Oh, stop beating yourself up!",Monica,negative,588,1,6,20,"0:13:52,290","0:13:53,970"
train,0,neutral,People make mistakes!,Monica,neutral,588,2,6,20,"0:13:54,083","0:13:55,595"
train,0,neutral,These things happen!,Monica,neutral,588,3,6,20,"0:13:55,595","0:13:56,815"
train,0,neutral,There aren’t any message you’ve forgotten to give me are there?,Monica,neutral,588,4,6,20,"00:13:58,379","00:14:02,048"
train,3,anger,Apparently you’re not very good at it!,Monica,negative,588,5,6,20,"00:14:02,424","00:14:04,926"
train,0,neutral,I,Monica,neutral,588,6,6,20,"00:14:11,809","00:14:14,602"
train,0,neutral,Philadelphia.,Earl,neutral,589,0,7,13,"00:19:03,058","00:19:05,726"
train,5,surprise,"Oh my God! So was she! Oh, I’ve got-I’ve got goose bumps.",Phoebe,positive,589,1,7,13,"00:19:03,058","00:19:09,438"
train,5,surprise,Really?,Earl,positive,589,2,7,13,"00:19:09,773","00:19:10,857"
train,0,neutral,"Well, y’know I’m wearing layers and it’s warm.",Phoebe,neutral,589,3,7,13,"0:19:11,024","0:19:12,656"
train,1,joy,Yeah.,Joey,positive,589,4,7,13,"0:19:12,656","0:19:13,713"
train,2,sadness,"But if—no look, okay. These jerks might not care about you, but the universe does! And that says a lot!",Phoebe,negative,589,5,7,13,"00:19:13,819","00:19:21,200"
train,0,neutral,Did you hear that?!,Earl,neutral,589,6,7,13,"00:19:23,245","00:19:24,996"
train,3,anger,I don’t need you guys to care about me!,Earl,negative,589,7,7,13,"00:19:25,414","00:19:27,874"
train,1,joy,Because the universe cares!,Earl,positive,589,8,7,13,"0:19:28,041","0:19:29,960"
train,1,joy,The whole universe!,Earl,positive,589,9,7,13,"0:19:29,960","0:19:30,396"
train,2,sadness,I really wished they’d care just a little bit though.,Earl,negative,589,10,7,13,"00:19:38,135","00:19:40,553"
train,1,joy,"I like this one. It seems to say, ""I love you and that’s why I have to kill you.""",Ross,positive,590,0,7,5,"00:07:50,428","00:07:55,515"
train,1,joy,"They can’t all be bad. Find the one where you make your bedroom eyes. Ohh, there it is.",Monica,positive,590,1,7,5,"00:07:58,019","00:08:04,357"
train,5,surprise,Oh my God! Those are my bedroom eyes?! Why did you ever sleep with me?,Chandler,negative,590,2,7,5,"00:08:04,525","00:08:10,906"
train,5,surprise,Do you really want to pull at that thread?,Monica,negative,590,3,7,5,"00:08:12,033","00:08:14,659"
train,1,joy,I’m having a really good time!,Phoebe,positive,590,4,7,5,"00:08:19,290","00:08:21,374"
train,2,sadness,Me too! I’m sorry that guy in the subway licked your neck.,Kyle,negative,590,5,7,5,"00:08:21,542","00:08:28,173"
train,0,neutral,"Ohh. No that’s okay, he’s a friend.",Phoebe,neutral,590,6,7,5,"00:08:25,838","00:08:28,173"
train,4,fear,"Hey uh, I don’t mean to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to go?",Kyle,negative,590,7,7,5,"00:08:28,633","00:08:33,803"
train,2,sadness,"Yeah, I… Well y’know I-I mean I missed the-the semi-finals, so I’d just be lost.",Phoebe,negative,590,8,7,5,"00:08:34,305","00:08:40,143"
train,5,surprise,"I know it’s really lame, but I got these tickets from my boss and—Oh no! No! No! My God!",Kyle,positive,590,9,7,5,"00:08:40,311","00:08:44,356"
train,0,neutral,"Okay, don’t freak out. I’ll go.",Phoebe,neutral,590,10,7,5,"00:08:47,401","00:08:50,028"
train,3,anger,"No it’s… Uh, my ex-wife Whitney is out there. I cannot deal with her right now. That woman is crazy!",Kyle,negative,590,11,7,5,"00:08:50,196","00:08:56,743"
train,0,neutral,"Okay, I know. Hold on. Hey Ross?",Phoebe,neutral,590,12,7,5,"00:08:55,117","00:08:59,162"
train,0,neutral,Yeah?,Ross,neutral,590,13,7,5,"00:08:57,828","00:08:59,162"
train,0,neutral,"Yeah, umm that’s Whitney , Kyle’s ex-wife out there, now do you think that you can y’know divert her so that we can slip out?",Phoebe,neutral,590,14,7,5,"00:08:59,330","00:09:09,130"
train,5,surprise,What?! No!,Ross,negative,590,15,7,5,"00:09:07,046","00:09:09,130"
train,0,neutral,Well okay but I have two tickets to the ballroom dance finals.,Phoebe,neutral,590,16,7,5,"00:09:10,216","00:09:14,344"
train,0,neutral,"Look, I don’t think so Pheebs. All right, I’ll do it. But just because you’re a friend.",Ross,neutral,590,17,7,5,"00:09:14,512","00:09:26,147"
train,0,neutral,"Well, I-I-I'm done with this. You want anything Ross? Sports? International? Apartment listings?",Chandler,neutral,591,0,5,7,"00:12:00,302","00:12:05,223"
train,0,neutral,I'll take sports.,Ross,neutral,591,1,5,7,"00:12:05,975","00:12:07,058"
train,0,neutral,Mine!,Joey,neutral,591,2,5,7,"00:12:07,268","00:12:08,601"
train,0,neutral,"All right. Uhh, international.",Ross,neutral,591,3,5,7,"00:12:10,312","00:12:11,896"
train,0,neutral,"Okay, look, I-I know what you guys are going to say",Ross,neutral,592,0,5,12,"00:11:10,503","00:11:13,004"
train,6,disgust,You two will have very hairy children.,Phoebe,negative,592,1,5,12,"00:11:13,214","00:11:15,840"
train,5,surprise,"Okay, I didn't know you would say that.",Ross,negative,592,2,5,12,"00:11:17,593","00:11:19,427"
train,3,anger,Ross! Janice?!,Rachel,negative,592,3,5,12,"00:11:20,513","00:11:22,472"
train,0,neutral,"All right, hold on!",Joey,neutral,592,4,5,12,"0:11:22,682","0:11:23,308"
train,0,neutral,Hold on.,Joey,neutral,592,5,5,12,"0:11:23,308","0:11:23,809"
train,0,neutral,Hold on.,Joey,neutral,592,6,5,12,"0:11:23,809","0:11:24,715"
train,0,neutral,"This is Ross, okay?",Joey,neutral,592,7,5,12,"00:11:24,850","00:11:26,643"
train,0,neutral,He's our friend.,Joey,neutral,592,8,5,12,"0:11:26,852","0:11:27,564"
train,3,anger,He obviously went crazy.,Joey,negative,592,9,5,12,"0:11:27,564","0:11:30,074"
train,3,anger,He obviously lost his mind.,Joey,negative,592,10,5,12,"00:11:30,231","00:11:32,232"
train,0,neutral,So are you actually gonna see her again?,Phoebe,neutral,592,11,5,12,"00:11:41,325","00:11:43,243"
train,3,anger,Phoebe! Don't put ideas in his head!,Joey,negative,592,12,5,12,"00:11:43,452","00:11:46,246"
train,3,anger,Damnit Phoebe!!,Joey,negative,592,13,5,12,"00:11:46,455","00:11:48,498"
